"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","cor.train_mean","AUC.valid_mean","ll.valid_mean","nagel.valid_mean","plr.valid_mean","cor.valid_mean"
190,1,1,1,0.25,0.001,1,0.2,"relu",0.6,0.7,0.598432151637615,-30.9956427606694,0.0172908349663836,1.16803859070025,0.122117996425554,0.541571690629338,-8.29754883322169,-0.0399342262833506,1.0662011568502,0.0523907957673441
720,0.4,0.6,0.75,1,0.001,2,0.1,"relu",0.5,0.1,0.613243544195236,-30.7792243757877,0.0207959572331033,1.21065156716767,0.140337275180909,0.541478282460773,-8.33056332118813,-0.0585936749458094,1.09216203911043,0.0526133914659868
237,1,1,0.5,0,0.001,1,0.1,"relu",0.4,0.5,0.621319558755047,-30.5398617331748,0.0352246000338412,1.24040831925158,0.155577552848106,0.54142217038366,-8.34864842796131,-0.0488797809715568,1.06709197765779,0.051792899011835
503,0.2,0,0.75,0,0.001,1,0.2,"relu",0.7,0.2,0.600319844653924,-30.95776826384,0.0177695902585432,1.17395249153262,0.123670581315527,0.541357877357911,-8.33135434595174,-0.0457053530701542,1.07673655791569,0.0497067423387976
96,1,0.2,0.75,1,0.001,1,0.2,"relu",0.2,0.8,0.616562389350764,-30.874527032154,0.0271770203247237,1.20812228352684,0.144084255993208,0.541338226730412,-8.35144480728565,-0.050734541968097,1.08226511723279,0.0552222722350068
436,0.2,0.4,1,0.25,0.001,1,0.2,"relu",0.2,0.8,0.601529062976696,-30.9636625925318,0.0199796156496632,1.16912658355511,0.124970083836971,0.5412728140303,-8.31643434798653,-0.0402252307146819,1.07102737682674,0.0498893519492003
487,0.8,0.6,0.25,1,0.001,2,0.1,"relu",0.5,0.3,0.616490637099295,-30.8327479931613,0.0175626973763956,1.26056152917374,0.143924551241063,0.541205366389506,-8.44820228141763,-0.0792659825071764,1.10528377010984,0.0507358305435148
693,0.2,0,1,0,0.001,1,0.1,"relu",0.5,0.1,0.631493062978996,-30.3449930381662,0.0440783985553928,1.26016721247814,0.16428427254136,0.541196187701849,-8.31663509042881,-0.0412044458696058,1.09475933869794,0.0516670862078104
255,0,0.4,1,0.5,0.001,1,0.2,"relu",0.1,1,0.61354156492202,-30.7430991657765,0.0318796501096643,1.19006413123155,0.142424770655378,0.541155492481084,-8.223849602343,-0.0249506536307242,1.07551389128359,0.0543144632212794
927,0,0.2,0.5,0.25,0.001,2,0.1,"relu",0.7,0.7,0.604578742945684,-30.78512658564,0.0191121459476376,1.19336170889998,0.131137105673507,0.541146512484694,-8.31517257570073,-0.0460701646167477,1.09003458812172,0.0599946789575499
210,0,0.2,0,0.25,0.001,1,0.2,"relu",0.8,1,0.618507560596764,-31.1269187213241,0.00524172189041063,1.30593442143685,0.146923953512035,0.541138621223331,-8.6322950884213,-0.123438344338512,1.10444906185366,0.0490221800838716
114,0.6,0.8,0.25,0.5,0.001,1,0.2,"relu",0.6,0.3,0.610036535792565,-31.0059605371873,0.0162555188700958,1.22009601598149,0.137221138577687,0.541071098002153,-8.42651389916613,-0.0636226911726345,1.10150727602758,0.053399380461307
291,0.4,0.2,0.5,0.75,0.001,2,0.1,"relu",0.5,0.9,0.605504297574513,-30.8432728457438,0.016364618724469,1.21377242865309,0.130235918473954,0.541035827729328,-8.35978855457481,-0.0519746961514937,1.08377036789645,0.0505921631058074
891,1,0.4,1,0.75,0.001,1,0.2,"relu",0.8,0.9,0.602057322747679,-30.9917605328025,0.0155169690374394,1.18085803898995,0.127516667853773,0.541020108567057,-8.30553230495815,-0.0437443295098088,1.08822142822713,0.0510775889171597
387,0,0,0.5,0.5,0.001,2,0.2,"relu",0.7,0.5,0.595959522569724,-31.0364986669464,0.0126034213574481,1.17387310716515,0.120985951712111,0.541012046923954,-8.31619701414168,-0.0414061797250482,1.0853847851067,0.0528887910103491
401,1,0,0.5,0.75,0.001,2,0.1,"relu",1,0,0.605438325177736,-30.8295283933754,0.0187489396766543,1.21804962326064,0.131740138043942,0.540859069464783,-8.33761769058788,-0.0485740376632922,1.0913159721302,0.0538278020861327
119,0,1,0,0,0.001,1,0.1,"relu",0.7,0.9,0.625948674529638,-30.9297685606098,0.00965194697322449,1.35083997988856,0.158026717624491,0.540752896454952,-8.77233630024013,-0.151871571284775,1.14389743910965,0.0527806536856718
660,0.4,0.8,1,0.75,0.001,1,0.2,"relu",0.2,0.5,0.608391037294233,-30.9151819068267,0.0204557076025079,1.20124315141985,0.134785330746651,0.540704109629684,-8.34643762905859,-0.0521755170694085,1.08900183194191,0.0494676426467771
145,0.2,0.8,0.5,0,0.001,2,0.2,"relu",0.8,0.8,0.58278914435824,-31.2297948001639,0.00346662985427228,1.13710277801722,0.103693526224168,0.540698264378932,-8.3439506172156,-0.0452987638949534,1.06354019422705,0.0485361321066095
467,0.6,0.4,1,1,0.001,1,0.2,"relu",0.4,0.8,0.616160190171071,-30.7153251870087,0.0260717930738087,1.22546705520552,0.144163293225044,0.54066225019524,-8.41545484490275,-0.0630880946499275,1.09143513068626,0.0528687642517175
406,0.8,1,0,0.75,0.001,2,0.2,"relu",0.3,1,0.600763564783534,-31.571632337175,-0.0114197795800925,1.24867186498819,0.12346687786778,0.54051581950728,-8.65367847003611,-0.123608072070747,1.1014909376337,0.0510644594115965
718,0.6,0,1,0,0.001,1,0.2,"relu",1,0.7,0.593059727941288,-31.0663830178953,0.0128589763153588,1.16641460881745,0.115620508445058,0.540488733889156,-8.28466892277964,-0.038251403400596,1.06929001423853,0.0487757496082907
771,0,0.4,0,1,0.001,2,0.2,"relu",0,0.4,0.593026418460699,-32.2849409306335,-0.00523425925423953,1.17962302073285,0.111468739108154,0.540485341887166,-8.69901378466101,-0.0810610044491383,1.08829204219948,0.050174744219782
428,0.2,1,1,0.75,0.001,2,0.1,"relu",0.6,0.7,0.600106779855664,-30.8775867115814,0.015340619726554,1.1915682094156,0.124889984127439,0.54045748581849,-8.35464925545492,-0.05112369964604,1.08157217725255,0.0537255533028723
798,0,0.8,1,1,0.001,1,0.2,"relu",0.1,0.7,0.620478472646573,-30.6578796457206,0.0327179196286152,1.21923045212973,0.150239782115522,0.540451144061691,-8.36005564492473,-0.0458320099357649,1.08397421214303,0.0542132571959288
619,0,0,0.25,1,0.001,2,0.2,"relu",0.6,0.2,0.607110340485838,-30.9888788649232,0.0122388072118937,1.21738372614424,0.132449684481711,0.540450627765446,-8.46714264753724,-0.0785482156361273,1.09076873857158,0.0477228508100292
143,0.8,0.4,0,0.75,0.001,2,0.1,"relu",0.5,0.6,0.604489766664907,-31.4607743942763,-0.0164154810610938,1.29693388676514,0.130087088483809,0.540346986140243,-8.80914681732538,-0.156968061168027,1.14073670642289,0.0550313492935697
109,0.8,0,0.5,0,0.001,1,0.2,"relu",0.8,0.5,0.608741714349771,-30.8400733445308,0.0229244346961965,1.20702235820202,0.137014746659061,0.540203701291895,-8.37714565886967,-0.0501442573639361,1.09759006299496,0.0531187714680339
577,0.2,1,0.5,0,0.001,2,0.2,"relu",0.3,0.9,0.585291399617924,-31.1515196834756,0.00852187984687991,1.14373798695553,0.105782026888818,0.540157817876245,-8.34579006824851,-0.0429810329781475,1.05998687996735,0.0386445206023745
948,0.8,1,0.75,0.75,0.001,2,0.2,"relu",1,0.3,0.597207614355052,-31.0660601184274,0.00969943763732403,1.16273498088952,0.11763482077689,0.540150513967155,-8.29081821247105,-0.0367735503005405,1.07803726565878,0.0546589120508366
543,0,0,1,0,0.001,2,0.2,"relu",0.4,0.9,0.590453074779837,-31.0430676630738,0.0147465489515677,1.13908452173964,0.109665444596873,0.540128648103238,-8.2186250982097,-0.0218336805961886,1.06306990023059,0.0489868306157972
443,0.4,0,0.75,0.5,0.001,2,0.2,"relu",0.1,1,0.5786044521266,-31.3550044348593,0.00517639707629082,1.12538316343977,0.0945298793817408,0.540117516161176,-8.2571348593433,-0.0277579805896854,1.07412867688583,0.054509470082406
449,0.4,0.8,0,0,0.001,1,0.2,"relu",0.4,0.1,0.607506589929177,-31.6097123058524,-0.011332211812505,1.27129618193377,0.131136436266027,0.540115468653616,-8.65539159029565,-0.11913918574484,1.13689793820757,0.054308702392809
79,1,1,0,1,0.001,1,0.2,"relu",0.7,1,0.605910432900847,-31.6076854535984,-0.00714922736565046,1.26551620783895,0.130215215808319,0.540078413604274,-8.69995957111068,-0.128866615809668,1.12757845353502,0.0560314790516889
565,1,1,0.5,0.5,0.001,2,0.2,"relu",0.5,0.1,0.589621789986919,-31.2498852425017,0.00342345203420108,1.14530994521248,0.108533693754766,0.539972798788258,-8.32954686821306,-0.0417632822923616,1.08109236472726,0.0557754539905168
819,0.8,1,1,1,0.001,2,0.1,"relu",0.4,0.7,0.60723426954797,-30.7587571334207,0.0216653383232441,1.2071856806486,0.136333706425696,0.539939126576355,-8.37951240770491,-0.0543992746134886,1.0820149537297,0.0486097648345146
61,1,0.4,1,0,0.001,1,0.1,"relu",0.6,0.7,0.625422161810147,-30.3172653057979,0.0406156785480267,1.23769706266434,0.160993570098473,0.53991846827844,-8.35092459544082,-0.0539664745129601,1.0879118495862,0.0533415210011877
518,0.6,0.4,0,1,0.001,1,0.2,"relu",0.6,0.6,0.62068533799992,-31.2443782776663,0.00141201857309987,1.3129701522809,0.144052232615899,0.539897798026863,-8.72988989288755,-0.148988763379881,1.10648511188061,0.0492554648344266
730,0,0.4,0.25,0.5,0.001,2,0.2,"relu",0.9,0.1,0.598160033615979,-31.1335798232909,0.00765922486132934,1.19958017193515,0.122976023507139,0.539893299790358,-8.4699987056232,-0.0698535734604035,1.08853260408605,0.047591538464072
287,0.2,0.8,1,0.5,0.001,1,0.1,"relu",0.8,0.6,0.60815059645538,-30.8400998956736,0.0218575529845175,1.20582965936929,0.133350512169558,0.539869791484906,-8.31225000727332,-0.0384937421214525,1.10378848389045,0.0524502579977441
276,0.2,0.6,0,0,0.001,2,0.1,"relu",0.9,0.3,0.602901278901509,-31.6121102893678,-0.0213177433577853,1.26662385008683,0.124319205146053,0.539868690156209,-8.66873663894744,-0.128443944809775,1.11968328016844,0.0505192962904969
345,0,0.4,0.5,0.25,0.001,1,0.1,"relu",1,0.7,0.63320239549915,-30.3510371373846,0.0429315605048946,1.27692859416191,0.164192214072081,0.539858105454782,-8.35210903225265,-0.0595054194802999,1.09265638509484,0.0506787442793981
765,0.4,0.4,0.75,0.75,0.001,2,0.1,"relu",0.5,0.1,0.600393351657981,-30.9197102221585,0.013618770819631,1.18306888680113,0.123624746001885,0.539585362395776,-8.27906110286071,-0.0435083956812074,1.08111433307032,0.0534476939477121
392,1,0,0.75,0,0.001,2,0.1,"relu",0.7,0.2,0.599340129166932,-30.8778656080457,0.0173041090201896,1.17293440217124,0.122331748368808,0.539475472333078,-8.24267325481928,-0.0354906419797362,1.08059777133236,0.0532628116643055
700,1,1,0,0.5,0.001,1,0.1,"relu",0.2,0.1,0.627780991836995,-30.9575335738587,0.0137470671128259,1.34713962620711,0.158377832660434,0.539391409838417,-8.76388349971226,-0.154183410535424,1.14802714615417,0.0550456388629116
532,0.2,0.8,0.75,0,0.001,2,0.2,"relu",0.8,0,0.579760074486321,-31.2572040031935,0.00507235613458586,1.13092684075977,0.101647172887675,0.539312004726222,-8.32291129447473,-0.0402172970596418,1.06882896901348,0.0498607167410849
844,0.4,1,0.75,0.75,0.001,2,0.1,"relu",0.5,0.2,0.61254000142061,-30.7007903307657,0.0251677603758921,1.19877499093349,0.140532156921746,0.539234467635359,-8.31372456076786,-0.0490212878414489,1.07664359858157,0.0524751249484893
294,0.8,0.6,0.25,0.5,0.001,1,0.1,"relu",0.6,0.4,0.626465822805763,-30.5782143160451,0.0307051271068845,1.26539005912668,0.159873404075749,0.53912175339215,-8.44773262217574,-0.0784549467484137,1.09387589105547,0.0489181566323843
589,0.8,0.2,0.5,0.25,0.001,2,0.2,"relu",0.4,0.3,0.58161711583257,-31.3502607661989,0.00245338864876872,1.14000635344839,0.0995179768813955,0.539066499956369,-8.33692431156366,-0.0369580564133385,1.07094293718539,0.0443650571571625
548,1,0.8,1,0.5,0.001,1,0.2,"relu",0.4,0.1,0.596861098389919,-31.034061454534,0.0155353230606597,1.17027788029192,0.120928508258587,0.539039101998659,-8.30041788919675,-0.0401225652573668,1.0916610434248,0.0514219094740765
571,0.8,1,0.25,1,0.001,2,0.1,"relu",0.3,0.8,0.608795855801754,-31.0471343751219,0.0102020439623283,1.23023073920942,0.135671393631223,0.538978732587299,-8.45181203874851,-0.0729507463464043,1.08639334151196,0.049164402563573
97,0.6,1,1,0.5,0.001,1,0.2,"relu",1,0.6,0.60193893969031,-30.9838093136199,0.0177095826814401,1.18321734732378,0.12577980232574,0.538961612993839,-8.2914905142679,-0.0402216654611965,1.07127256920572,0.046619789675244
377,0.8,0,1,0.25,0.001,2,0.1,"relu",0.4,1,0.587188225533815,-31.0237097133076,0.0113963539005436,1.15514679570423,0.107610399990003,0.538896866447305,-8.25876517585894,-0.0287231713760952,1.07970603003133,0.0459317219326691
919,0.4,0,0,0.5,0.001,1,0.2,"relu",0.5,0.1,0.60708308770359,-31.4992775772959,-0.0113227522854176,1.28504232309398,0.130090768784499,0.538767868074622,-8.65312473728557,-0.129792276404115,1.10460694121241,0.0490467866512201
36,0.6,0,0.25,1,0.001,2,0.1,"relu",0,0.7,0.603785149188734,-31.3628059581633,0.0185165766333576,1.20091802374168,0.130836314147071,0.538763388947555,-8.51759296829089,-0.0635836585105584,1.07613157880503,0.0488469412016687
44,0.6,0.6,0.75,1,0.001,2,0.2,"relu",0.5,0,0.598504899697693,-31.0756569011028,0.0104560705604151,1.17537959897961,0.121181875320552,0.538745376791468,-8.3309115401045,-0.0504418429636843,1.07559792172077,0.0441634353832227
326,0.6,0.6,0,0,0.001,1,0.1,"relu",0.9,0.3,0.624453800131064,-31.1065025414684,0.00357848227017377,1.34447127034755,0.156340165262295,0.53873275767349,-8.79501969749026,-0.154768463525136,1.13769646133674,0.044228542047911
441,0.2,0.8,1,1,0.001,1,0.2,"relu",0.9,0.4,0.624383530528928,-30.5917329286091,0.0346148545668254,1.24942917376036,0.160519729900426,0.53872471413671,-8.32081993185012,-0.0466467259723649,1.07947009243648,0.0583722695573367
600,0.6,0,0.25,0,0.001,2,0.1,"relu",0.6,0.1,0.596616577443587,-31.0608232639125,0.00855491978816671,1.20329966214546,0.121961751201896,0.538659197264521,-8.38868684349864,-0.0590936031376812,1.08552871357902,0.0513928378843481
214,0.4,0,0.75,0.25,0.001,1,0.2,"relu",0.6,0.7,0.600704789646024,-30.9642902154287,0.0173753065280266,1.17113740775481,0.123667780196656,0.538630819589196,-8.30816285960197,-0.0403003732187683,1.06741944153586,0.0464915145706875
924,0.4,0.6,1,1,0.001,2,0.1,"relu",0.7,0.5,0.605609657614231,-30.88367423301,0.0161031889049815,1.19689004159548,0.132307013604302,0.538391499198533,-8.33856251252216,-0.0499246927118313,1.08603566649875,0.0481111248180857
673,0.6,1,0.75,1,0.001,1,0.1,"relu",0.1,0.3,0.634197784051646,-30.354162995794,0.0414793202418763,1.28294774290209,0.167031878802549,0.538269263340555,-8.42210425489345,-0.0643112270771728,1.09598450564404,0.0469180773323045
699,0.6,0,1,0.25,0.001,1,0.2,"relu",0.1,0.3,0.598168535240001,-31.1236950054582,0.0156632163174019,1.1524240341111,0.118255291100703,0.538237669841145,-8.31226216966633,-0.0387723760117405,1.06654276409376,0.0502715154574043
167,0.4,0.6,1,0.5,0.001,2,0.1,"relu",0.8,0.9,0.600723098521254,-30.7624057198851,0.0202429902091932,1.18596166325386,0.127023127279058,0.538126337008721,-8.28339037510606,-0.0404076522360902,1.07303705562855,0.0546541221105606
796,0.8,1,1,0.25,0.001,1,0.1,"relu",0,0.8,0.608719285085112,-31.1423986917023,0.0308107850344946,1.18633919139413,0.136686000902421,0.53804980383905,-8.31294045105007,-0.0247678437138031,1.07374787043904,0.0484267403639155
312,0.4,0,0.25,0.5,0.001,2,0.1,"relu",0.4,0.1,0.609414179249869,-30.8400541268153,0.016363400349563,1.23206451191932,0.137188582715791,0.538020112649262,-8.42546931706545,-0.0711160972549158,1.10110348467746,0.0570916256913232
507,0.6,0.2,0.75,0.75,0.001,2,0.1,"relu",0.8,0.2,0.597187119939166,-30.9672670953892,0.0107626999494636,1.18193219718192,0.120169456454641,0.538013708798887,-8.33723728710736,-0.0526867955462357,1.0742415374628,0.0445193146021527
764,0,0.4,0.25,1,0.001,2,0.2,"relu",0.6,0.2,0.599763731092323,-31.1673992156281,0.00493803245569734,1.20366034212072,0.11980250620672,0.537999851294192,-8.48213160704044,-0.0824059762764283,1.08260505573482,0.0419241375071009
375,0,0.2,1,0,0.001,2,0.2,"relu",0.8,0,0.588751490785716,-31.1191920573533,0.00989678511066107,1.14073955946527,0.105749309744933,0.537994982454047,-8.24558129280193,-0.0273788784436798,1.06859700630248,0.046241445303502
203,0.8,1,0.75,0.5,0.001,1,0.1,"relu",0.2,0.1,0.6143682466639,-30.6614544931223,0.0262348521018281,1.21688704642136,0.143358461194852,0.537929745302658,-8.30292207856855,-0.0489635417588943,1.07607846408777,0.0478105562129459
318,0.8,1,1,1,0.001,1,0.1,"relu",0.9,0.9,0.627397879557651,-30.4872375311095,0.0370271447287728,1.25919816643237,0.15918783809377,0.537892088156557,-8.35625092379251,-0.0559897514870775,1.09572555846577,0.0508728536440821
876,0,0.6,0.5,0,0.001,2,0.1,"relu",0.6,0.5,0.593046835254288,-30.9970582061209,0.0117697632569479,1.16616234649216,0.115956631680861,0.537874788319473,-8.28640528540093,-0.0413229435114473,1.0703700125816,0.0522190560074043
334,0,0.6,0.75,0,0.001,2,0.1,"relu",1,1,0.595981271414344,-30.8912847269746,0.0151823265279604,1.16514951129618,0.116306420838924,0.537698282769814,-8.29168021470143,-0.0376066461346575,1.07801425260637,0.0499459505807892
575,0.6,0.4,0.25,1,0.001,1,0.2,"relu",0.9,0.9,0.622271083476728,-30.7844981959622,0.0259356924459588,1.26974410288617,0.152787708989616,0.537634058229411,-8.47320006432408,-0.0779838296770332,1.09569773774237,0.0536817501198644
816,0.2,0.8,0.5,0,0.001,1,0.1,"relu",0.7,0,0.632827038851179,-30.3053410236835,0.0431050578804734,1.26949618957711,0.168337682867232,0.537604715180756,-8.36847147236249,-0.0597268059915907,1.08733704355128,0.0485063011142308
60,0.2,0.6,0.25,1,0.001,1,0.1,"relu",0,0.4,0.624916554362689,-31.4337167087859,0.0323768577661746,1.22194192551647,0.153100657795635,0.537590027334852,-8.53891481609907,-0.0493591689745118,1.07625515174269,0.0442076116911775
950,1,1,0.5,0.75,0.001,2,0.1,"relu",0.3,0.7,0.609420503708503,-30.7597043292084,0.020444295471312,1.21018176012635,0.138076918151005,0.537571576478754,-8.40267790789707,-0.0631409659128375,1.07849201934308,0.0451530895638689
139,0.8,0.2,0.25,0,0.001,2,0.2,"relu",0.2,0.7,0.585065936562857,-31.3942360718778,0.000179449735082263,1.14688213656144,0.105298030364581,0.537557676203333,-8.4019416798462,-0.0526740272213066,1.07862346754321,0.0471345958308127
86,0.4,0.6,0.5,0.75,0.001,2,0.2,"relu",1,0.5,0.592378363964033,-31.2327639224826,0.00503760115415098,1.16087932852873,0.113995580171525,0.537490462734149,-8.35887174474896,-0.0515862455185168,1.06726582303844,0.0536162618896351
278,1,0,1,0.25,0.001,2,0.2,"relu",0.9,0.9,0.582017082961632,-31.236990830496,0.00750115275948699,1.14030283679219,0.100811498078927,0.53745740159246,-8.32360650346471,-0.040235132696961,1.0704538996126,0.0438266097882413
912,0.6,0.4,0.25,0.75,0.001,2,0.2,"relu",0.9,0.1,0.602830256194539,-31.111189927424,0.00732193727467029,1.19741987225039,0.127705815626758,0.53745626320897,-8.36949839644069,-0.0572018935985136,1.08872193729701,0.0538370788726794
929,0.6,0.4,0,0.25,0.001,2,0.1,"relu",0.1,1,0.609453305241643,-31.2291959927847,0.00299335437715429,1.2711391943573,0.132842297189652,0.537446221990934,-8.65015559101078,-0.11862307137193,1.10864877681735,0.0414006532027915
102,0.2,0.8,0.25,0.25,0.001,2,0.1,"relu",0,0.8,0.598767043017791,-31.2769042545319,0.0177374145036631,1.16834951258449,0.121375805958201,0.537428233931555,-8.42971013508122,-0.0427763915967814,1.05678081936548,0.0464422967326056
750,1,0.6,1,0.75,0.001,2,0.2,"relu",0.7,0.6,0.590660813961285,-31.1753296894701,0.00778304079379651,1.15524121436114,0.112613310081724,0.537425679627042,-8.300470387682,-0.0373933822643814,1.06604704707823,0.0498697386676831
860,0.2,0.4,1,0.75,0.001,1,0.1,"relu",0.2,0.3,0.608463302634619,-30.8140196059248,0.0217478109983175,1.20163272125571,0.133483708801431,0.53731911120284,-8.30496686033078,-0.044386779479446,1.08740795510328,0.0539237556976017
148,0.2,0.4,0,0.75,0.001,1,0.1,"relu",0.5,0.8,0.623089527037514,-31.0977635065363,0.00391552983351217,1.35395740707026,0.153828517720362,0.537175930318466,-8.82122140287058,-0.186229166193565,1.10411436164988,0.0500479145504811
475,0.8,0.6,0.5,1,0.001,2,0.1,"relu",0.7,1,0.609168682473939,-30.8084740936751,0.021679769563904,1.22266640535178,0.136709795783868,0.537168251220214,-8.37690129330374,-0.0556834707499787,1.07710941186918,0.0420540936935183
477,0.2,0,0.75,1,0.001,2,0.2,"relu",0.9,0,0.597611530498106,-31.0698677128785,0.0101689407079434,1.17244742232417,0.121876252960594,0.537147287896549,-8.35767188096524,-0.0521653250268002,1.06522543702931,0.0497677657655823
85,0.6,0,0,0.5,0.001,1,0.2,"relu",0.6,0.7,0.611523278674858,-31.4388943635931,-0.00855227607983285,1.29405683082059,0.139091947780985,0.537060501529833,-8.70247883453967,-0.129941831012986,1.12631554366706,0.0479607746852034
455,0,0.8,1,1,0.001,2,0.2,"relu",0.8,0.6,0.593300545220604,-31.085336959847,0.0079624654729269,1.16013834334409,0.117229758295879,0.536962408440586,-8.31882158197899,-0.0496473828437814,1.06768896325171,0.0460733729823644
184,0.2,1,0,1,0.001,1,0.2,"relu",1,0.3,0.614473782189487,-31.3418245706986,-0.00268494235743625,1.29732204174415,0.140606325952172,0.536932447674266,-8.71608478774726,-0.141240120059682,1.11022038901242,0.0418846557598791
976,0.4,0.6,0,0,0.001,2,0.1,"relu",1,0.9,0.607395344819053,-31.4690745694315,-0.0135957483775111,1.28271871503989,0.130548405153347,0.536894283808094,-8.78064683013311,-0.15159567736271,1.13555885053816,0.0472082863487722
189,0.4,0.6,0.5,0,0.001,2,0.1,"relu",0.7,0.1,0.599500467170789,-30.9320269441121,0.0131259032267938,1.18950123276479,0.122234672990159,0.536861199086849,-8.35063357427432,-0.04900194361412,1.07121553412728,0.0457119174298226
722,0.8,0.6,1,1,0.001,1,0.2,"relu",0.8,0.2,0.612832647503945,-30.9631330190885,0.0188254341173122,1.2007668572718,0.139637952123572,0.536757442625136,-8.36823033500145,-0.0602199578907206,1.07605196990896,0.0501770680358046
299,0.8,0.8,0.75,1,0.001,1,0.2,"relu",0.2,0.1,0.608084439058267,-31.0473069366447,0.0207843765298546,1.19060453670701,0.133916492157554,0.53669368738064,-8.38200171601079,-0.0537393216899779,1.07860779041009,0.0478156685065561
236,1,0.2,1,0,0.001,1,0.2,"relu",0.8,1,0.602866822500769,-30.8608877163497,0.0231141278971356,1.17715166895282,0.129829601731607,0.536680038006685,-8.31501617104786,-0.0365411718342325,1.06585016708706,0.0411878945951038
542,1,1,0.75,0.25,0.001,1,0.1,"relu",0.4,0.1,0.624072711489192,-30.5077689028084,0.0359966284216065,1.23379330740609,0.155912679927917,0.536675342253753,-8.33682383145675,-0.044776298902949,1.0908415639245,0.0465660084990953
12,0.6,1,0.75,0.5,0.001,2,0.1,"relu",0.2,1,0.600908226863439,-30.8148866632346,0.0213237398165849,1.19228114129098,0.126340351627376,0.536669656809161,-8.25023954206699,-0.0319654060106159,1.06778228137341,0.0473496212122264
791,0.2,0,0.25,0.25,0.001,2,0.1,"relu",0.2,0.2,0.604283402138149,-31.0138762441079,0.00963186226708601,1.19704577022067,0.127956840012342,0.536658967403588,-8.46206489186588,-0.0657637824944343,1.06777299141402,0.0475462863341119
213,1,1,0.5,0.75,0.001,2,0.2,"relu",0.4,0.8,0.585437741424416,-31.360216420165,0.00105885877962928,1.15251651763625,0.10471365013976,0.536395929969379,-8.37115846804635,-0.048621122600932,1.07362190689257,0.0471365593402186
609,0,0.2,0,0.75,0.001,2,0.1,"relu",0.8,1,0.603381421821966,-31.3710074410444,-0.0113092287767498,1.27606714490384,0.129038284217167,0.536394672874703,-8.71204915253186,-0.133289473740689,1.13220426512047,0.0563690136577324
169,0,1,0,0.5,0.001,1,0.2,"relu",0.1,0.9,0.605336999829864,-31.3325296486044,-0.00634234718302769,1.26692501362435,0.130657605400818,0.536278048713993,-8.55680588291766,-0.101033305442636,1.11092958503439,0.0475203276857013
464,1,0,0.75,0,0.001,2,0.2,"relu",0.2,0.9,0.587290068496447,-31.177503899677,0.0105712750103533,1.1388247012915,0.107693938020919,0.536174871681116,-8.32983014994976,-0.0363418294428152,1.0645643093988,0.0421646890076085
563,0.2,0.8,0,0.75,0.001,2,0.1,"relu",0.9,0.9,0.605220341055739,-31.4746280880249,-0.011955090362924,1.29038935804579,0.130800949618916,0.536127202950475,-8.72484545552001,-0.13689883477407,1.13903981398518,0.0508872278085479
526,0.6,0.6,0.5,0.25,0.001,1,0.1,"relu",0,0.5,0.619980496969817,-30.9175694071915,0.0351464862423626,1.2092650343672,0.15025531489181,0.536080454337428,-8.31028388888756,-0.0347438778530736,1.06664686469626,0.050837697415588
520,0.4,0.4,0.25,0.25,0.001,2,0.1,"relu",1,0.9,0.607932172499869,-30.8229768589626,0.0165802158800425,1.22082680604376,0.134273821393872,0.535989396341245,-8.4142420885677,-0.0727519024577152,1.09511912451674,0.054511650736259
666,1,1,0.75,0.75,0.001,1,0.2,"relu",0.6,0.5,0.592495570531347,-31.2029168088952,0.00870459033421999,1.16285039704065,0.113707185583942,0.53588016911446,-8.33577555094913,-0.0464850398802001,1.06743854940407,0.0411282922636379
182,0,0.6,0.75,1,0.001,2,0.2,"relu",0.4,0.1,0.599633606683013,-31.0423237976273,0.0123607238053591,1.1764651137023,0.124712707463584,0.535827102661183,-8.29276154260282,-0.043926590056227,1.06896656552816,0.0505591347359966
979,1,0.2,0.25,1,0.001,1,0.2,"relu",0.7,1,0.609399798336086,-31.0689006686666,0.0137435500758449,1.21812249289872,0.1371209907465,0.535823401703971,-8.46467735891063,-0.0714259841562864,1.08060607897479,0.0473985289682887
962,1,0.2,1,0.75,0.001,1,0.2,"relu",0.6,0.1,0.601530895142941,-31.0789703440738,0.0137156242947219,1.17580050762073,0.124617912607902,0.53575127895913,-8.3502381828424,-0.0488275112693264,1.07045183843645,0.0463029160847697
958,0.8,0.2,0,0.75,0.001,1,0.2,"relu",0.6,0.4,0.608680570004505,-31.59155209526,-0.0112827901103159,1.27746353599672,0.132447115381169,0.535731720152552,-8.82773505097668,-0.145225120780093,1.13076184970298,0.0476255449380239
18,0.8,1,0.5,0,0.001,2,0.1,"relu",0.4,0.6,0.595934591520763,-30.9979785624351,0.0121949211706495,1.17602960076565,0.119989540433854,0.535719575646284,-8.37370456668356,-0.0538271156582009,1.07724982094557,0.0447675124306298
64,0.4,0,1,0.75,0.001,2,0.2,"relu",0,0.6,0.587308183733568,-31.9854241683804,0.0140681598294379,1.12404628428872,0.10997326129327,0.535711231388791,-8.48571078345222,-0.0271030766156884,1.04803829489071,0.0411379790255408
