"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","tss.train_mean","AUC.valid_mean","ll.valid_mean","nagel.valid_mean","plr.valid_mean","tjur.valid_mean","cor.valid_mean","tss.valid_mean"
911,0.6,0.6,1,1,0.001,2,0.1,"relu",1,1,0.692213768552488,-30.5462814906264,0.0327152928454226,1.06492768278497,0.0116848080207044,0.239743078763094,0.726651161134325,0.577112494672301,-7.97966677230017,0.00990602828069405,1.022650777767,0.00480211765750934,0.0904065332109021,0.721042424913022
92,1,0.6,0.25,1,0.002,1,0.1,"relu",1,0.2,0.695103452808688,-29.4179969638419,0.0803916649077904,1.21786762998469,0.0324189498701827,0.246438988849925,0.742679768988623,0.577083039321474,-7.98067968135975,0.0130260615813305,1.07360306439657,0.0131214209245624,0.0915854941390999,0.733288444353654
831,0.8,1,0,1,0.002,1,0.2,"relu",0.2,0,0.696460500677415,-28.5570728082755,0.12507115275385,1.55380718831717,0.0780605587423695,0.253338089795624,0.744088092369608,0.577061080635355,-8.3260504661507,-0.0810573522001818,1.1840477909658,0.0292045350888131,0.0904456654630339,0.726392368168152
357,0.4,0.4,0.5,1,0.002,1,0.1,"relu",0.8,0,0.694174125568577,-29.9142925496929,0.0573516048523017,1.13286224349053,0.0210865324514792,0.243584585953936,0.738743927331266,0.5770563953458,-7.98224174259531,0.0143605503853728,1.04623858532768,0.00882262279877462,0.0924698307519148,0.731248986082992
71,0.2,0.8,0.75,0.75,0.002,2,0.2,"relu",0.8,0.2,0.63146309452648,-30.1352179934914,0.0512896711047321,1.15334502511657,0.0213092334216761,0.165668630075373,0.731116171965074,0.577024915660173,-8.00692085955822,0.0122787495674979,1.07681039585285,0.0097975511150313,0.0963757054069267,0.72274426927391
37,0.8,0,1,1,0.001,1,0.2,"relu",0.4,0.3,0.693164683941009,-30.4931326297767,0.0355632931112785,1.07095057340173,0.0130162180471395,0.240594586382358,0.72596209675226,0.576982577038601,-7.97552559575228,0.010969007992868,1.02553454152864,0.00552696314230507,0.092953994442682,0.72015080736281
845,1,0.8,1,1,0.001,1,0.2,"relu",0.8,0.5,0.693136096899526,-30.4972281437731,0.0355483850844195,1.07089310930308,0.0130255259776772,0.240574581202959,0.725791970924078,0.576972304615828,-7.975789215006,0.0109668979368917,1.02551625418083,0.00552976846158888,0.0929661192078551,0.719982870387601
8,1,0.2,1,1,0.001,1,0.2,"relu",0.6,0.5,0.693168198704419,-30.4932580837458,0.0355630135077563,1.07094953426978,0.0130165393715433,0.240593419171442,0.725957715326253,0.576966268422292,-7.97550124918471,0.0109695063638119,1.02553576807063,0.00552723847365577,0.092963739332148,0.720146799285851
374,0.6,0.8,1,1,0.001,1,0.1,"relu",0.3,0.2,0.692985502009479,-30.5348198037873,0.035393008704157,1.07027216718337,0.0131990980948838,0.240544032428951,0.723050460753051,0.576935404070364,-8.01082862900191,0.0109000109193499,1.02527705893763,0.005611166485647,0.0928917656184546,0.716882701260392
712,1,0.8,0.5,1,0.002,1,0.1,"relu",0.8,0.1,0.694129161931497,-29.9135334535078,0.0573699305058614,1.1329583760966,0.0210777129906443,0.243589030768512,0.738841191984122,0.576921380679282,-7.98433853480758,0.0143571802226164,1.04625597382935,0.00882056790978886,0.0924383148048632,0.731336193439422
571,0.8,1,0.25,1,0.002,2,0.2,"relu",0.5,0.7,0.695139035069429,-29.5462869447923,0.077749651827037,1.20233511024274,0.0332680331939826,0.246037632759474,0.733617867962386,0.576904835640702,-7.96892667224281,0.0130929030965002,1.06919551639786,0.0134192471700045,0.0908222807940209,0.724138063498388
633,0.8,0.4,1,1,0.001,1,0.1,"relu",0.9,0.1,0.693152353412869,-30.4942449078661,0.0355591697451294,1.07093532771716,0.01301863502646,0.240587483914434,0.725917562898286,0.576852870790512,-7.97537179826653,0.0109694333113154,1.0255333155786,0.00552799326979666,0.0929670324014244,0.720109414769645
318,0.4,0,0.75,1,0.001,2,0.1,"relu",1,0.1,0.693416129891568,-30.3209256165692,0.0430773012001307,1.0896298151527,0.0161947791995285,0.241451279624672,0.727296820944001,0.576805481323174,-7.96429911725375,0.0125059410957831,1.03215122259165,0.00684077942962277,0.0925651505424646,0.720933349867242
687,0.2,0.8,0.5,0.75,0.001,2,0.2,"relu",0.6,0.6,0.622504967981579,-30.3837571759844,0.0398523767059775,1.11449146312965,0.0166406650378465,0.161256267954154,0.728449446525743,0.57679309824757,-8.02922881732645,0.0114880980266145,1.06145699043766,0.00896115237800478,0.0952992973683025,0.720972199531934
421,0.8,0.4,0.75,1,0.001,2,0.2,"relu",1,0.5,0.693451379832734,-30.3205249244286,0.0430797841053633,1.08963861166043,0.0161938936085179,0.241453395629276,0.727311409715977,0.576782958800651,-7.96437567242883,0.0125060607579128,1.03215305263743,0.00684055065786159,0.0925632958549816,0.720946360624841
649,1,0,1,1,0.002,1,0.1,"relu",0.8,0.8,0.693586954658152,-30.3598855222035,0.0366566605749471,1.07530942429419,0.0124186042998499,0.241186069907708,0.736798792496703,0.576764879044014,-8.01611362017316,0.0111841547000681,1.02691652175023,0.00536179843618387,0.0932355370743918,0.730693040264684
528,1,1,0,0.25,0.002,2,0.1,"relu",0.8,1,0.69677183471083,-28.4689317872475,0.126358533113709,1.58267491449418,0.0775748450568998,0.25183052331071,0.74985777212728,0.576756253684789,-8.35414340432648,-0.0922549452392332,1.19221784393204,0.0289298826385266,0.0890998046547925,0.73229347439683
606,0.2,0.4,0,0,0.002,1,0.2,"relu",0.4,1,0.696664372518987,-28.5012555690369,0.125295904131173,1.57195485759481,0.0768386963460793,0.251056886698784,0.750336552726179,0.576751226344905,-8.34014321274979,-0.0863777632200319,1.18903242253979,0.0288235532006548,0.089767457030473,0.732655189025697
865,0.6,0,1,1,0.001,2,0.2,"relu",0.8,0.3,0.693190164659394,-30.4882372983515,0.0353749012309525,1.07051138775643,0.0129109783963847,0.240614680360294,0.726354236088278,0.57674640343849,-7.97648813176756,0.0109319866004411,1.02548857561499,0.00551093659698383,0.092742342229042,0.720539727004886
355,0.6,0,1,1,0.002,1,0.1,"relu",0.6,0.4,0.693552822484459,-30.359827944788,0.0366582587769648,1.07531072410009,0.0124201066580345,0.241185441666649,0.7367922340167,0.576727701595072,-8.01595359080302,0.0111839564807022,1.02691528328781,0.0053621291456408,0.0932280872543004,0.730686987819877
337,0.8,0,0.75,1,0.001,2,0.2,"relu",0.6,0.8,0.693429377297655,-30.319391784483,0.0430843729362567,1.08965695705744,0.0161908482914236,0.241461489252982,0.727346805016754,0.576716570234263,-7.96475170897182,0.0125060358923763,1.0321541171486,0.00683970476639421,0.0925590134742797,0.720976157317178
81,0.4,1,0.25,0.5,0.002,1,0.1,"relu",0.4,0,0.642222830464978,-30.0375418221126,0.0541701236629998,1.14155916887183,0.0227762261934161,0.187413998910449,0.730692785638228,0.57668761221573,-8.00349637022919,0.0129366398915284,1.06111818072122,0.0104686855720064,0.0987423024063918,0.721271883251731
900,1,0.8,0.75,1,0.001,2,0.1,"relu",0.2,0.8,0.693371982988104,-30.3431206920956,0.0421730538495253,1.08795202398963,0.0157125645000783,0.241232401837289,0.727409420497989,0.576644733841959,-7.96531365985948,0.0120842648414327,1.03100120207749,0.00648898349725638,0.0920124435462057,0.721141002210606
917,0.4,0.8,0.25,1,0.001,1,0.1,"relu",1,1,0.698107420052887,-29.560664923821,0.0764496132853591,1.19684094442786,0.0319755191955616,0.24861408122829,0.734546345819667,0.576629284305429,-7.96511370370932,0.0134944720055511,1.06658808252163,0.012709918766512,0.0920949534149977,0.725159470914175
729,0.2,0,0.75,1,0.002,2,0.2,"relu",0.9,0.6,0.693564569757665,-30.2062686439393,0.0440686343216637,1.09365547682809,0.0156808662103075,0.241981461417858,0.734990886793249,0.576603003041058,-7.98824913536668,0.0126647756506254,1.03335397717114,0.00670610768662975,0.0922358900157157,0.728417908051715
237,0.6,0,0.75,1,0.001,2,0.1,"relu",0.2,0.7,0.693419190520701,-30.3255341142,0.0429114087093935,1.08934470472732,0.0161084766351607,0.241410294088082,0.727232740463124,0.576579012726223,-7.96587754079042,0.0124009816884856,1.03191352616168,0.00676277451842683,0.0924646178845524,0.720869910690616
510,1,0.2,1,1,0.001,2,0.1,"relu",0.5,0.8,0.693161420051449,-30.4872987117942,0.0353759794629074,1.07051774505893,0.0129087439830061,0.240621819428451,0.72637463883776,0.576565449477363,-7.9770150817893,0.0109305573261491,1.02548448711963,0.005510286455878,0.0927307818737425,0.720553284446509
676,0.6,0.4,1,1,0.001,2,0.2,"relu",0.2,0.3,0.693187085590019,-30.486727396286,0.0353797451345281,1.07052959356289,0.0129079124633605,0.240623968880725,0.726407119290059,0.576565449477363,-7.97692064472036,0.0109317035332407,1.02549004144734,0.00551038872469884,0.0927340996512745,0.720585269747229
19,0.4,0.8,0.25,1,0.002,2,0.2,"relu",0.8,0.4,0.694954456914355,-29.6182050988571,0.0766792527817262,1.19676780884038,0.0335173814804209,0.245684461125292,0.730324104846133,0.576558786618577,-7.96567455430163,0.0131701989128925,1.06772497653618,0.0134893935836932,0.0908650008826237,0.720882321643018
350,1,0,1,1,0.001,2,0.2,"relu",0.2,0.6,0.693165029406126,-30.4878623449536,0.0353717002227563,1.07050335483157,0.0129098042339275,0.240619795206174,0.726337683456416,0.576551244931909,-7.9773655559155,0.0109290977311632,1.02547822793821,0.00551040450222361,0.0927273891259005,0.720512990056391
989,0.8,0,1,1,0.001,2,0.1,"relu",0.9,0.8,0.693197718645642,-30.4872155939824,0.035378482248728,1.07052483172149,0.0129088801597984,0.240620198137725,0.726391306358679,0.57653671384518,-7.97666085839118,0.0109324056600325,1.025491340487,0.00551072553918069,0.0927405113858958,0.720573694508794
927,0.4,0.4,0.5,1,0.001,2,0.2,"relu",0.6,0.5,0.693964378045277,-30.0621937844868,0.0550234041996197,1.12276244764418,0.0217153136816455,0.242762240863084,0.728824395049138,0.576516456901216,-7.94980589809502,0.0141300316689627,1.04352312952375,0.00902807106048461,0.0922626774955699,0.721528952270975
6,1,0.4,0.5,1,0.001,2,0.2,"relu",0.7,0.1,0.693995313076578,-30.0610930448942,0.0550301928554498,1.12278897068801,0.0217115445360271,0.242766429835744,0.728864769319253,0.576503888802441,-7.9495253939685,0.0141307759593329,1.04353150891179,0.00902471737412102,0.0922462856663872,0.721571605237343
378,0.6,0.4,0.5,1,0.001,2,0.2,"relu",0.2,0,0.694006799453787,-30.0597413470581,0.0550408966576473,1.12283169859696,0.0217080293486171,0.242776529698291,0.728912878087137,0.576502943387702,-7.94978682665578,0.0141313966218437,1.04353856990839,0.00902410843786801,0.0922374447293526,0.721614416983517
716,1,0.4,0.5,1,0.001,2,0.1,"relu",0.6,0.6,0.694015100533347,-30.0601126529024,0.0550375302357341,1.12281999383543,0.0217085164878416,0.242773250023264,0.728900816278234,0.576502943387702,-7.94965753123037,0.0141314297384233,1.04353736188871,0.00902406679629139,0.0922456276515508,0.721604763018584
226,0.8,0.8,0.25,1,0.002,2,0.2,"relu",0.4,0.7,0.69519140689607,-29.4283778017425,0.0798780244066579,1.21497303045198,0.0323528283075693,0.246381591732648,0.741975351587282,0.576487443513346,-7.97754093945171,0.0130610133020559,1.07311321083878,0.0131625791766188,0.0912959795567118,0.732574812589137
504,0.6,0,0.75,1,0.001,1,0.2,"relu",0.1,0,0.693440439376003,-30.3252527971279,0.0432482193355366,1.09003833676289,0.0163016934675653,0.241429970551739,0.726923096433851,0.576469469972994,-7.96393151686549,0.0125352858487423,1.03214878515511,0.00685343681275506,0.0926638135308916,0.720554142258018
428,0.6,0.2,0.75,1,0.001,1,0.1,"relu",0.4,0.1,0.693401002612698,-30.3261843616386,0.0432467780052156,1.09002719369713,0.0163050255533159,0.241422441592386,0.726904672263835,0.576457950927251,-7.96330895202686,0.0125372950319052,1.03215106628156,0.00685484561103899,0.0926795133430837,0.720543937293836
853,1,0.6,0.75,1,0.001,1,0.1,"relu",1,0.8,0.693408867046692,-30.3256809938575,0.0432490567296525,1.09003629696694,0.016303569522271,0.241425528255924,0.726921227727781,0.576457950927251,-7.96343444517017,0.0125375437094185,1.03215315138421,0.00685416868879628,0.0926745906103444,0.720558431097689
996,0.8,0.4,1,1,0.001,2,0.1,"relu",0.3,0.8,0.693127912118847,-30.4932956528369,0.0352079886855545,1.07024885614421,0.0128317808079968,0.240572117374495,0.726264524577496,0.576433065789506,-7.97815663353043,0.0108212414591924,1.02527198872155,0.00543847291167687,0.0926498292660514,0.720450157738555
513,0.8,0.6,0.25,1,0.001,2,0.1,"relu",1,1,0.693429997314695,-29.6577765161835,0.0736633379747374,1.18602299862467,0.031422304065471,0.243968853543628,0.732036841553037,0.576427404305162,-7.9416674636167,0.0131631071094002,1.06350795045152,0.012439242670898,0.0900710811921905,0.722990407630762
620,0.8,0,0.5,1,0.002,2,0.1,"relu",0.5,0.8,0.694349634565617,-29.9165026180469,0.0571925199439323,1.13248720427642,0.0208954680191635,0.243584923900356,0.739481823003367,0.576343451406734,-7.99099222333346,0.014321927441729,1.04626395960268,0.00880934959432598,0.0918969610312316,0.731953214676744
243,0.8,0.8,0,0,0.001,1,0.1,"relu",0.2,0.9,0.692477121634652,-28.8535951201684,0.112813781507179,1.42424731844313,0.0673564425146455,0.245694437600543,0.739034275205244,0.576313859339505,-8.15027353885214,-0.0366488522455478,1.14396767895373,0.0257752716765529,0.0905157088288401,0.722974109136372
7,1,0,1,1,0.001,1,0.2,"relu",0.4,0.9,0.692963412700571,-30.5124261003518,0.0348441511460095,1.06972685699417,0.0126646702835376,0.240443967002915,0.725953443553679,0.576313358711922,-7.97695165093239,0.0106062313336813,1.0247120005447,0.00526913506480701,0.0925315341951139,0.720210176411513
698,0.4,0.4,0.75,1,0.002,1,0.1,"relu",0.5,1,0.692316687123444,-30.2823726086791,0.0414146952805168,1.08968842476692,0.0134050481769654,0.241373116144648,0.743890148077695,0.576309096664483,-8.02048475085253,0.0116159903458919,1.03049093330864,0.00553952134733791,0.0906409480930913,0.737692730525304
892,0.4,0.4,0.5,1,0.002,2,0.2,"relu",0.5,0.1,0.694292856552336,-29.9170457546967,0.0571560699045895,1.13228812995021,0.0209160585025884,0.243581245137942,0.739295689463441,0.576302131278668,-7.98905199411232,0.014322242416685,1.0462202207961,0.00881665704245671,0.0919101114898883,0.731770365009472
805,1,0.2,0.5,1,0.002,2,0.1,"relu",0.4,0.3,0.694324350398406,-29.9164269158723,0.0571944720327608,1.13248562361012,0.0208992473444931,0.243586159675593,0.739468528210526,0.576247030327015,-7.9907762909378,0.0143231646998397,1.04626707487386,0.00881063998756344,0.0919083105461795,0.731940599893581
292,0.6,0.8,0,0,0.002,1,0.2,"relu",0.7,0.7,0.695961222748679,-28.6166524726844,0.122981311773219,1.51940140180093,0.0763674548846405,0.252679490216769,0.742592958520081,0.576236822485522,-8.27638756450571,-0.0695901254567983,1.17404637380094,0.0287450495933427,0.0904614701891288,0.72531843866182
774,0.6,0.4,0.5,1,0.002,2,0.2,"relu",0.1,0.1,0.694304071839152,-29.916484418388,0.0571945982504391,1.13249586907671,0.0208956822332881,0.243586062514567,0.739484501256103,0.576235018315003,-7.99107777447299,0.0143223622394684,1.04626763451158,0.00880946392006824,0.0919151484150146,0.731955302476581
870,0.6,0.8,1,1,0.001,2,0.1,"relu",0.1,0.1,0.693400678987381,-30.5503079281161,0.0351222369859594,1.0695322986065,0.0131323116213143,0.240584996278314,0.722532059260028,0.576205922023373,-8.0100413481847,0.0108092913022358,1.02504532674387,0.00558749953938485,0.0922680593120546,0.716406200389441
593,0.6,0.8,0,0,0.002,1,0.1,"relu",0.2,0.2,0.696164133985167,-28.582757500933,0.124212526749712,1.53742406675179,0.0772533377717706,0.253014674942571,0.743089167002739,0.576201622400062,-8.30247503766906,-0.0754673605745102,1.17873002254285,0.0289937179577806,0.0903001376036953,0.725595370531092
452,0.6,0.6,0.5,1,0.002,2,0.1,"relu",0.4,0.8,0.694314586366889,-29.9164827339426,0.0571936511346638,1.13249105164657,0.0208965983987558,0.243585375632128,0.739478585998396,0.576195464246037,-7.99100732312091,0.0143219101011665,1.04626457172568,0.00880979574521498,0.0919098420282341,0.731949314182351
548,0.4,0.8,0.75,1,0.002,1,0.2,"relu",0.4,0.2,0.693475156192367,-30.3557081072681,0.0432476944019602,1.08978237093741,0.0165208907776084,0.24151792533017,0.724747318625152,0.576174752885904,-7.99291288371599,0.0124828170926041,1.03202318870601,0.00693699704811353,0.0923075822711731,0.718112266435302
383,0.2,0.2,0.5,1,0.002,2,0.2,"relu",0.1,0.7,0.694023112511195,-29.9737620552248,0.0549693800685072,1.12587344239151,0.0201359020151203,0.243007062067518,0.737473970042855,0.576150623754047,-7.96571635767183,0.0137432179961837,1.04325731971315,0.00822170717778657,0.0909553193386941,0.730268708692922
621,1,0.8,0.25,1,0.001,1,0.1,"relu",0.3,0.2,0.694438508536169,-29.6484593764555,0.0756495643363421,1.19234887469036,0.0331306003334405,0.24491431682392,0.730434279393767,0.576135900611259,-7.94256721470586,0.0134570730232424,1.06677282060089,0.0133624906127901,0.0915792037494671,0.72122874642178
310,0.6,0.2,0.75,1,0.002,2,0.1,"relu",0.2,0.3,0.693750039600146,-30.1913207069797,0.0444498003504592,1.09535239637977,0.0154826664231091,0.242095362410557,0.737849443116016,0.576134704416106,-8.00616446280122,0.0127189091863485,1.03382561314514,0.00665234928710452,0.0922059546807522,0.731211206472346
990,0.6,0.6,0.25,1,0.002,2,0.1,"relu",0.8,0,0.695208494244471,-29.4219779511,0.0801976561500362,1.21693921687212,0.0322936416762583,0.246425267511896,0.742759095243363,0.576126129095817,-7.98325091928779,0.0129949783366758,1.07359906995212,0.0131451175936454,0.0912768742837102,0.733350854631543
514,0.4,0.6,0.5,1,0.002,1,0.1,"relu",0.9,0.1,0.693877125931554,-30.1035267909609,0.0552243010519847,1.12296866736618,0.0221454607078464,0.242943712482503,0.726318055856707,0.576122946992143,-7.97336841148108,0.0140239272115694,1.04318735829348,0.00912879172854093,0.0917409936984159,0.718835084424828
833,0.4,0.6,0.5,1,0.001,2,0.1,"relu",0.5,1,0.692192361111281,-30.1501745986989,0.0511678015854063,1.1125778802768,0.0196385910829835,0.241141621202004,0.729020838980467,0.576121589228716,-7.95379939484629,0.0129985155563267,1.03842868593386,0.00784093747733342,0.0898909604278386,0.722035757846483
297,1,0.2,0.75,1,0.002,2,0.2,"relu",0.8,0,0.693747119007205,-30.1913057948536,0.044448733536127,1.0953442722603,0.0154843766363216,0.242095386494945,0.737833205924887,0.576120955857443,-8.00593084442784,0.0127179770996332,1.03382335348462,0.00665257835433571,0.0922150195471896,0.731195933158968
557,0.6,0.8,0,0.5,0.002,1,0.1,"relu",0.8,0.7,0.696172265117486,-28.5881687219995,0.12417462240891,1.53652567226735,0.077359061247569,0.253013055619577,0.742822487358131,0.576120297068159,-8.30313617906576,-0.0753675178973952,1.1785098689767,0.0290121711909204,0.09030102322315,0.725313047877083
751,1,0,0.75,1,0.002,2,0.1,"relu",0.1,0.4,0.693687986446268,-30.1938763137469,0.0443536112517026,1.09521563448061,0.0154233693203966,0.242063455210571,0.737891908340361,0.576105050452396,-8.00725894270719,0.0126608007166804,1.03370759418376,0.00660264220617336,0.0921917573316206,0.731247847202183
151,1,1,0.75,1,0.002,2,0.1,"relu",0.6,1,0.692226079766765,-30.3019664398341,0.0404785860064526,1.08511183616301,0.0141114351596507,0.240953289329032,0.734157865673391,0.576079888608886,-7.99339336197213,0.0113584319777336,1.02903698096886,0.00576977239690149,0.0890875409894784,0.727855970888582
